id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3914000095,20140718T000000,430000,5,2.5,3860,42733,1.0,0,3,4,8,2300,1560,1955,0,98001,47.3117,-122.254,2520,19353
6150200005,20141023T000000,410500,3,1.0,1150,6800,1.0,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800
8151600900,20141112T000000,445000,5,3.0,2420,11250,2.0,0,0,3,8,2420,0,2013,0,98146,47.5082,-122.362,1510,9950
7626200280,20141002T000000,425000,2,1.0,1170,5000,1.0,0,0,4,7,1030,140,1920,0,98136,47.5449,-122.388,1170,5850
9202650040,20140926T000000,401000,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671
1972201305,20140729T000000,500000,2,2.0,1250,3360,1.0,0,0,3,7,1250,0,1957,0,98103,47.6526,-122.349,1250,3360
3449900090,20150410T000000,454200,4,2.5,2630,5379,2.0,0,0,3,8,2630,0,2004,0,98059,47.4977,-122.163,2630,5379
6073300750,20140709T000000,480000,5,2.75,2550,7725,1.0,0,0,5,8,1390,1160,1967,0,98056,47.5388,-122.171,2450,7725
4019500160,20150413T000000,493000,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2010,0,98028,47.773,-122.265,2070,4610
7199350340,20140825T000000,460000,3,1.75,1440,7070,1.0,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210
7611200125,20141023T000000,467000,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040
5566100205,20141223T000000,515000,3,1.75,1490,12000,1.0,0,0,4,7,1490,0,1956,0,98006,47.569,-122.175,1630,12000
6413600151,20140916T000000,460000,3,2.0,1860,7232,1.0,0,0,3,7,1320,540,1985,0,98125,47.7165,-122.319,1830,7220
3902100205,20150417T000000,515000,3,1.75,1190,4500,1.0,0,0,3,6,1190,0,1922,2012,98116,47.5576,-122.388,1820,4500
8019700010,20141010T000000,489950,3,1.75,2480,10804,1.0,0,0,3,8,1800,680,1976,0,98177,47.7721,-122.367,2480,10400
6804600720,20140801T000000,495000,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,98011,47.7628,-122.168,2210,9687
3342103369,20140707T000000,481000,4,2.5,2286,8269,2.0,0,0,3,8,2286,0,2002,0,98056,47.5174,-122.194,2110,4711
8030500010,20140528T000000,490000,4,2.5,2360,4367,2.0,0,0,3,8,2360,0,2003,0,98011,47.7731,-122.167,2360,4868
259801140,20141212T000000,451000,4,1.75,1680,7800,1.0,0,0,3,7,1330,350,1966,0,98008,47.6286,-122.118,1680,7210
8929000350,20140804T000000,472217,3,2.5,2010,2212,2.0,0,0,3,8,1390,620,2014,0,98029,47.5523,-121.998,1690,1619
3762900010,20140715T000000,473000,5,3.25,2180,7200,2.0,0,0,4,7,2180,0,1982,0,98034,47.7078,-122.234,1840,7644
8079010230,20140603T000000,475000,3,2.5,2600,7210,2.0,0,0,3,8,2600,0,1989,0,98059,47.5123,-122.151,2350,7225
3288301050,20140819T000000,482000,4,2.75,3010,15750,1.0,0,0,4,8,1560,1450,1973,0,98034,47.7336,-122.183,2110,9450
4237900645,20141010T000000,475000,2,1.75,1320,3420,1.0,0,1,3,7,1080,240,1955,0,98199,47.6639,-122.399,2070,6000
1742800430,20150504T000000,463828,5,1.75,3250,13702,1.0,0,2,3,8,1650,1600,1965,0,98055,47.4883,-122.225,2620,11328
5379801920,20150415T000000,500000,4,2.5,3630,7482,2.0,0,0,3,10,3630,0,2008,0,98188,47.4565,-122.287,1600,15716
9259900010,20150316T000000,466750,4,2.0,1730,9139,2.0,0,0,3,8,1730,0,1957,0,98125,47.7181,-122.316,1410,7311
2767603612,20150113T000000,489000,2,2.25,1290,1334,3.0,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334
3508100161,20150327T000000,500000,4,3.0,2570,9104,2.0,0,2,3,7,2570,0,1930,0,98116,47.5821,-122.401,1630,4950
6126601380,20150222T000000,490000,2,1.0,1760,5250,1.0,0,2,4,7,1000,760,1951,0,98126,47.5577,-122.379,1760,5400
9465200181,20150428T000000,475000,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913
3293700482,20150114T000000,509000,3,2.25,1780,9315,2.0,0,0,3,7,1780,0,1996,0,98133,47.7484,-122.353,1780,8545
3856904970,20140818T000000,469000,2,1.0,1120,4284,1.0,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160
1137800460,20141209T000000,465000,3,2.5,2870,25663,2.0,0,0,3,10,2870,0,1988,0,98003,47.2769,-122.333,2950,24347
5104540610,20140925T000000,459950,4,2.5,2800,6567,2.0,0,0,3,9,2800,0,2006,0,98038,47.3555,-122.002,3400,5900
1425059178,20140507T000000,460000,3,2.0,1760,9055,2.0,0,0,4,7,1760,0,1985,0,98052,47.6534,-122.128,2010,9383
952001660,20140916T000000,500000,4,1.5,1330,5750,1.5,0,2,3,7,1330,0,1915,0,98116,47.5681,-122.384,1360,5750
3888100117,20141110T000000,510000,5,1.5,1550,9750,1.0,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750
2767603577,20150506T000000,475000,2,1.5,1170,1250,3.0,0,0,3,8,1170,0,2000,0,98107,47.6719,-122.38,1310,1308
5112800291,20140924T000000,460000,3,2.5,2390,47480,2.0,0,0,3,9,2390,0,2007,0,98058,47.4517,-122.084,1720,44866
3574801780,20140505T000000,485000,4,3.0,2340,7048,1.0,0,0,4,8,1340,1000,1979,0,98034,47.7306,-122.227,1440,8088
2688100071,20150415T000000,500000,2,1.0,1280,5400,1.0,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670
1786700240,20141024T000000,472000,4,3.25,4350,7090,2.0,0,0,3,8,2870,1480,1999,0,98042,47.3747,-122.156,2490,7266
510002506,20140825T000000,459500,2,1.5,1170,1079,3.0,0,0,3,7,1170,0,2003,0,98103,47.6607,-122.333,1170,1116
4443800940,20150408T000000,485000,4,1.75,1260,3880,1.0,0,0,5,7,860,400,1918,0,98117,47.687,-122.391,1000,3880
2427910040,20140826T000000,515000,4,2.5,2890,15067,2.0,0,0,3,9,2890,0,2003,0,98024,47.5666,-121.907,3090,15398
7708200670,20140723T000000,490000,4,2.5,2510,4349,2.0,0,0,3,8,2510,0,2010,0,98059,47.4927,-122.147,2510,4314
5458300580,20141001T000000,478000,2,2.0,1200,1867,1.0,0,0,3,7,600,600,1924,1998,98109,47.627,-122.345,1790,2221
4321200600,20150504T000000,510000,4,2.0,2210,5572,1.5,0,3,3,7,1760,450,1911,0,98126,47.5727,-122.376,1760,4713
4443800415,20150321T000000,475000,3,1.0,1270,4268,1.0,0,0,3,7,1270,0,1921,0,98117,47.6848,-122.392,1310,4080
3764650050,20140730T000000,463000,3,2.5,2010,4195,2.0,0,0,3,8,2010,0,1998,0,98034,47.732,-122.197,2010,5779
3856904740,20141021T000000,490000,2,1.0,950,3060,1.0,0,0,3,6,810,140,1925,0,98105,47.6698,-122.323,1510,3780
3211240370,20141201T000000,460000,4,2.25,2690,36114,2.0,0,0,4,9,2690,0,1986,0,98092,47.3106,-122.116,2570,35091
6388910360,20141119T000000,506400,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,1989,0,98056,47.5329,-122.173,2430,8809
7857003465,20140605T000000,495000,5,3.0,2440,4750,1.0,0,0,3,9,1450,990,2006,0,98108,47.5485,-122.302,1420,5940
3052700432,20141112T000000,490000,3,2.25,1500,1290,2.0,0,0,3,8,1220,280,2006,0,98117,47.6785,-122.375,1460,1375
2770604920,20140903T000000,497000,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,98119,47.6543,-122.373,1910,2951
9521100867,20140711T000000,475000,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405
1946000100,20150204T000000,467000,4,2.75,2170,5024,2.0,0,0,3,8,2170,0,2012,0,98059,47.495,-122.145,2460,5024
4024100807,20150225T000000,495000,4,2.5,2310,7555,2.0,0,0,3,9,2310,0,1997,0,98155,47.7544,-122.303,1980,8416
2273600250,20140804T000000,500000,3,1.75,1570,8530,1.0,0,0,4,7,1190,380,1983,0,98033,47.6881,-122.184,1530,8708
8029520240,20141010T000000,475000,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653
3325069060,20140912T000000,510000,3,1.75,1920,43560,1.0,0,0,4,7,1340,580,1962,0,98074,47.6052,-122.044,2540,58806
3052700472,20140813T000000,499000,3,2.5,1460,1614,2.0,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402
9468200125,20140826T000000,480000,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060
3869900036,20140725T000000,451300,3,2.5,1420,814,2.0,0,0,3,8,1140,280,2008,0,98136,47.5429,-122.387,1340,1382
6791200120,20150407T000000,515000,3,2.25,1820,13362,1.0,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000
2009000830,20140708T000000,455000,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800
7230000265,20140617T000000,499500,3,2.5,2970,21907,2.0,0,0,3,9,2970,0,1998,2006,98059,47.4741,-122.099,2040,27917
6056100114,20140825T000000,477000,3,2.5,2100,5060,2.0,0,0,3,7,2100,0,2006,0,98108,47.563,-122.298,1520,2468
2925079012,20141105T000000,503000,4,2.5,2940,156988,2.0,0,2,3,9,1870,1070,1996,0,98014,47.6214,-121.946,2940,71002
9477920120,20150212T000000,505000,4,2.5,3170,5340,2.0,0,0,3,7,3170,0,2000,0,98059,47.4911,-122.138,3010,5340
2909700070,20140527T000000,455500,3,2.0,1460,10311,1.0,0,0,4,7,1460,0,1975,0,98052,47.6771,-122.156,1690,9679
9512500380,20141010T000000,455000,3,1.75,1270,7700,1.0,0,0,4,7,1270,0,1968,0,98052,47.6711,-122.148,1510,7700
2423020270,20140715T000000,470000,3,2.25,1780,8784,1.0,0,0,3,7,1230,550,1977,0,98033,47.701,-122.172,1780,7704
6413100270,20150331T000000,490000,3,1.75,1540,9000,1.0,0,0,3,8,1540,0,1971,0,98125,47.7152,-122.322,1710,7488
3904990430,20150129T000000,495000,5,2.5,2200,4942,2.0,0,0,3,8,2200,0,1989,0,98029,47.5772,-122.001,2200,5924
6817800910,20141118T000000,459800,3,2.0,1690,16061,1.0,0,0,3,7,1690,0,1984,0,98074,47.6359,-122.035,1280,12436
3374300030,20150505T000000,500000,4,2.5,1770,8155,1.5,0,0,4,6,1770,0,1970,1993,98034,47.719,-122.173,1460,7360
7784400185,20150421T000000,499000,3,1.75,2650,11774,1.0,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120
7518502490,20141229T000000,515000,3,2.0,1690,5100,1.5,0,0,5,7,1690,0,1907,0,98117,47.6801,-122.38,1690,5100
5312100060,20141111T000000,465000,4,2.5,2200,3141,2.0,0,0,3,7,2060,140,1994,0,98144,47.5726,-122.305,1660,3175
7518503490,20140731T000000,495000,3,2.0,1340,2550,2.0,0,0,3,7,1340,0,1984,0,98117,47.6793,-122.38,1370,5100
6751100125,20140825T000000,472000,3,1.5,1740,9038,1.0,0,0,4,7,1740,0,1955,0,98007,47.5897,-122.136,1390,9770
1423089118,20150325T000000,494000,4,2.25,1790,42000,1.0,0,0,3,7,1170,620,1983,0,98045,47.4819,-121.744,2060,50094
1442880080,20140701T000000,499990,4,2.75,2910,6334,2.0,0,0,3,8,2910,0,2013,0,98045,47.4826,-121.771,2790,6352
2124049229,20150302T000000,469000,4,2.5,2240,5624,1.0,0,0,3,7,1520,720,1961,0,98108,47.5574,-122.308,2240,7495
6852700279,20140619T000000,475000,3,2.5,950,1110,2.0,0,0,3,8,950,0,2003,0,98102,47.6226,-122.319,1230,1215
2321059093,20140805T000000,506000,3,2.5,2100,213008,1.0,0,0,3,8,2100,0,1990,0,98092,47.2984,-122.144,1330,214315
626710220,20140813T000000,475000,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,1982,0,98077,47.7273,-122.083,2230,35244
2872100245,20140604T000000,465000,3,1.0,910,4500,1.0,0,0,3,7,910,0,1948,0,98117,47.6828,-122.395,1370,5000
2592400170,20141202T000000,475000,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350
6806300920,20140610T000000,490000,4,2.5,3020,8302,2.0,0,0,4,10,3020,0,1994,0,98042,47.363,-122.127,3020,8406
8035350320,20140718T000000,488000,3,2.5,3160,13603,2.0,0,0,3,8,3160,0,2003,0,98019,47.7443,-121.977,3050,9232
7977200995,20150506T000000,506000,3,2.0,1160,6120,1.0,0,0,3,7,1160,0,1947,0,98115,47.6853,-122.293,1150,5100
7202340390,20150407T000000,499000,3,2.5,1690,4851,2.0,0,0,3,7,1690,0,2004,0,98053,47.6795,-122.034,2330,4851
5255710160,20150318T000000,465000,4,2.25,2210,8862,1.0,0,0,4,8,1270,940,1977,0,98011,47.7725,-122.198,2030,8862
3080000040,20140515T000000,495000,4,2.0,2050,4000,1.5,0,0,5,7,1210,840,1941,0,98144,47.5799,-122.306,1310,4000
7852100150,20140625T000000,459000,5,3.5,2640,6895,2.0,0,0,3,7,2640,0,2001,0,98065,47.5298,-121.879,2640,5267
452001310,20140825T000000,500000,2,1.0,960,5000,1.0,0,0,4,7,960,0,1900,0,98107,47.6755,-122.367,1330,5000
3946900010,20150323T000000,500007,2,1.75,1820,6050,1.0,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,6050
1160000300,20150304T000000,453000,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,1949,0,98125,47.7071,-122.314,1560,7440
9286100300,20140801T000000,483500,3,2.5,1670,4308,2.0,0,0,3,8,1670,0,2001,0,98027,47.5307,-122.047,1670,2897
6902000100,20140915T000000,500000,3,1.75,2420,65501,2.0,0,1,3,8,2420,0,1984,0,98074,47.6525,-122.087,2970,19036
3579000800,20141024T000000,509000,4,2.5,2600,9355,1.0,0,0,3,9,1840,760,1983,0,98028,47.7446,-122.249,2250,7691
686100380,20141027T000000,472000,5,2.0,2030,9804,1.0,0,0,3,7,1110,920,1963,0,98008,47.6297,-122.114,1930,7990
7787120260,20140609T000000,471000,4,2.5,2330,9928,2.0,0,0,3,8,2330,0,1998,0,98045,47.4836,-121.783,2430,8175
1257201295,20140708T000000,480000,2,1.0,1060,3040,1.0,0,0,3,7,860,200,1924,0,98103,47.6725,-122.329,1470,3814
6300000550,20140717T000000,464000,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312
2011400401,20150226T000000,510000,3,2.5,2730,7136,2.0,0,0,3,8,2730,0,2012,0,98198,47.3938,-122.321,2130,8932
2159900060,20150113T000000,451101,2,1.5,1510,1962,2.0,0,0,4,8,1510,0,1985,0,98007,47.6214,-122.153,1510,2182
2140700190,20150410T000000,515000,4,2.5,1850,9248,2.0,0,0,3,8,1850,0,1997,0,98028,47.735,-122.244,2080,8711
3052700213,20140829T000000,461100,2,2.25,1210,1267,2.0,0,0,3,8,1120,90,2010,0,98117,47.6783,-122.376,1360,1349
3630060070,20141021T000000,472500,2,2.25,1700,2383,2.0,0,0,3,8,1700,0,2005,0,98029,47.547,-121.997,1700,2700
3574801500,20140926T000000,490000,4,2.5,3000,8645,2.0,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866
3575305362,20141215T000000,517000,3,1.75,1740,10000,1.0,0,0,3,7,1740,0,1976,2009,98074,47.617,-122.058,1350,7500
2558700220,20140721T000000,503000,4,2.75,2100,7350,1.0,0,0,5,7,1240,860,1978,0,98034,47.7194,-122.172,2490,7350
4037200690,20141208T000000,458450,4,1.0,1330,9715,1.0,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400
9828701739,20140617T000000,465000,2,2.75,1430,1425,2.0,0,0,3,7,995,435,2006,0,98112,47.621,-122.298,1500,1749
4024101990,20150205T000000,485000,3,2.25,2090,7450,1.0,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,7644
461004095,20140721T000000,514000,3,1.75,1620,5000,1.0,0,0,3,7,920,700,1954,0,98117,47.681,-122.372,1610,5000
3342103148,20150213T000000,502500,5,2.5,2430,6168,2.0,0,0,3,8,2430,0,2007,0,98056,47.5237,-122.199,2150,8400
2770601461,20150317T000000,487500,3,2.5,1810,1988,2.0,0,0,3,7,1350,460,1997,0,98199,47.6513,-122.385,1600,1525
8651710430,20140606T000000,465000,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700
6072100140,20141017T000000,500000,3,1.75,1530,8829,1.0,0,0,5,8,1530,0,1972,0,98006,47.545,-122.171,2060,9226
7694800070,20140818T000000,468000,2,2.5,1480,2167,2.0,0,0,3,8,1390,90,2007,0,98052,47.6658,-122.132,2130,2556
8568010310,20140912T000000,510000,3,2.5,2300,27566,2.0,0,0,3,9,2300,0,1995,0,98019,47.7369,-121.96,2480,16650
1923800135,20141001T000000,495000,3,1.75,2080,3000,1.0,0,0,4,7,1040,1040,1925,0,98103,47.6853,-122.35,1000,3193
9286100150,20140811T000000,475200,3,2.5,1670,3980,2.0,0,0,3,8,1670,0,2000,0,98027,47.5317,-122.047,1670,2897
9477940390,20150109T000000,510000,4,2.5,3180,5405,2.0,0,0,3,7,3180,0,2001,0,98059,47.4905,-122.14,2610,5403
2473002080,20150317T000000,500000,3,2.75,3410,9360,1.5,0,0,4,8,3410,0,1967,0,98058,47.4497,-122.147,2260,10128
7298040500,20140709T000000,486000,4,2.5,3560,12047,2.0,0,0,3,10,3560,0,1988,0,98023,47.3019,-122.341,3420,11250
6662410250,20150321T000000,480000,4,2.25,2230,11200,1.0,0,0,4,7,1300,930,1977,0,98011,47.7691,-122.167,2090,10563
7853300020,20150320T000000,475000,5,2.75,3100,5298,2.0,0,0,3,7,3100,0,2007,0,98065,47.5369,-121.887,2440,5250
3131201865,20140617T000000,458000,4,1.5,1550,3000,1.5,0,0,3,7,1350,200,1918,0,98105,47.6604,-122.324,1710,5535
714000195,20141113T000000,510000,2,1.0,1390,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200
2919702655,20140606T000000,475000,2,1.0,890,4590,1.0,0,0,3,7,890,0,1923,0,98117,47.6901,-122.362,1310,4590
3013300288,20140930T000000,478500,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300
8161010060,20141218T000000,504750,3,2.5,2490,21937,2.0,0,0,3,8,2490,0,1993,0,98014,47.6442,-121.898,2450,21937
8820902700,20150422T000000,456200,2,1.75,1210,7733,1.0,0,0,3,6,1210,0,1904,0,98125,47.7148,-122.282,1670,7733
8950500250,20150421T000000,479900,4,2.0,2510,9750,1.0,0,0,3,8,1630,880,1960,0,98028,47.7438,-122.229,1980,9750
4358700141,20150427T000000,480000,4,1.75,1840,9250,1.0,0,0,4,7,980,860,1956,0,98133,47.708,-122.337,1520,9250
6815100095,20141223T000000,510000,2,1.0,1310,4000,1.0,0,0,3,6,1310,0,1913,0,98103,47.6854,-122.329,1550,4000
6870300060,20140922T000000,470000,3,2.5,2120,2374,2.0,0,0,3,8,1770,350,2005,0,98052,47.674,-122.142,2480,3043
5729000080,20141029T000000,465000,3,3.0,2290,15600,1.0,0,0,3,8,1420,870,1948,1990,98001,47.3558,-122.29,1890,14143
1120069059,20140918T000000,475000,3,1.5,1790,229125,2.0,0,3,3,7,1790,0,1987,0,98022,47.2309,-122.009,1970,216928
7214820030,20141212T000000,475000,3,1.75,2020,8970,1.0,0,0,4,7,1180,840,1981,0,98072,47.7571,-122.145,2140,8008
1786700080,20150115T000000,470000,4,2.5,2700,6769,2.0,0,0,3,9,2700,0,1999,0,98042,47.3753,-122.155,2880,7968
6811000220,20150204T000000,510000,3,2.75,1950,12630,1.0,0,0,4,8,1230,720,1969,0,98052,47.6301,-122.107,1990,12196
1705400550,20150213T000000,467500,3,1.0,1700,4165,1.5,0,0,3,7,1700,0,1918,0,98118,47.5569,-122.277,1400,4165
8665050490,20140924T000000,480680,3,2.5,1730,4924,2.0,0,0,3,8,1730,0,1996,0,98029,47.5672,-122.005,1610,4313
9406540150,20140722T000000,470000,5,3.25,3910,7077,2.0,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7077
8681660060,20140929T000000,503000,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583
7852030330,20140903T000000,480000,3,2.5,2270,4488,2.0,0,0,3,7,2270,0,1999,0,98065,47.5329,-121.879,2360,4427
923059259,20150401T000000,455950,4,2.5,2720,5771,2.0,0,0,3,8,2720,0,2015,0,98056,47.4917,-122.17,1940,4184
2887702070,20141022T000000,490000,2,1.0,1420,4305,1.0,0,0,4,7,920,500,1941,0,98115,47.6864,-122.311,1420,4305
2258500049,20140602T000000,469000,3,1.0,950,4250,1.5,0,0,5,6,950,0,1948,0,98122,47.609,-122.307,2130,5120
8562850150,20140523T000000,467100,3,1.75,1620,8645,1.0,0,0,3,7,1190,430,1973,0,98052,47.6651,-122.151,2010,8645
6392001005,20140620T000000,511500,4,1.0,1360,6000,1.5,0,0,3,7,1360,0,1917,0,98115,47.6854,-122.288,1710,6000
943100220,20140925T000000,465000,3,1.0,1100,145490,1.5,0,0,4,6,1100,0,1915,0,98024,47.5697,-121.898,1100,11610
3304030220,20150421T000000,480000,4,2.5,2940,9172,2.0,0,0,3,9,2940,0,2006,0,98001,47.3444,-122.269,2660,7955
7708200400,20140929T000000,495000,4,2.5,2460,4774,2.0,0,0,3,8,2460,0,2006,0,98059,47.4912,-122.145,2510,4399
7635801311,20140623T000000,495000,3,2.0,2950,12196,2.0,0,0,4,7,2310,640,1918,0,98166,47.4702,-122.365,2320,19844
6909200335,20140624T000000,457500,3,2.25,1430,2003,2.0,0,0,3,8,980,450,1996,0,98144,47.5908,-122.292,2210,4000
2767600686,20150331T000000,487000,2,1.5,1160,1118,2.0,0,0,3,8,1020,140,2007,0,98117,47.6754,-122.375,1210,1118
6141100445,20150107T000000,499000,2,1.5,1540,6549,2.0,0,0,3,7,1540,0,1980,0,98133,47.7189,-122.353,1470,6552
7588700007,20141124T000000,457000,3,1.0,1170,3348,1.5,0,0,4,7,1170,0,1924,0,98117,47.687,-122.378,1590,4219
1972201964,20140725T000000,500000,3,2.25,1420,983,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280
4364700945,20150402T000000,459000,4,2.0,2360,7080,1.0,0,0,5,6,1180,1180,1925,0,98126,47.5261,-122.376,1340,7200
6743700335,20140604T000000,470000,3,2.0,1800,12669,1.0,0,0,3,7,1800,0,1956,1990,98033,47.6935,-122.173,1970,9775
8562901830,20140805T000000,454800,4,2.25,2490,10720,1.0,0,1,4,7,1400,1090,1979,0,98074,47.6137,-122.06,3080,10720
3009800015,20150422T000000,502501,2,1.0,1100,4750,1.0,0,0,3,7,1100,0,1946,0,98116,47.5772,-122.381,1830,4750
3336000626,20150416T000000,498000,3,1.5,1720,6570,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,1360,6000
662310400,20141017T000000,515000,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,1997,0,98023,47.2846,-122.341,2860,7995
9828701745,20150123T000000,480000,2,1.0,710,4800,1.0,0,0,2,6,710,0,1950,0,98112,47.6212,-122.298,1480,1721
7852000340,20140625T000000,482000,3,2.5,2420,7307,2.0,0,0,3,7,2420,0,1998,0,98065,47.5361,-121.871,2420,5577
7771300125,20150408T000000,487000,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162
5169700132,20150401T000000,507950,4,2.5,2630,6283,2.0,0,0,3,9,2630,0,2006,0,98059,47.5079,-122.158,2630,7210
5249804560,20140818T000000,510000,4,1.0,1060,7200,1.0,0,1,3,6,880,180,1925,0,98118,47.5591,-122.268,1910,7200
3888100029,20140529T000000,475300,3,1.0,2110,10005,1.0,0,0,5,7,1110,1000,1924,0,98033,47.688,-122.168,1360,9827
2423029009,20140617T000000,465000,2,2.0,1494,19271,2.0,1,4,3,7,1494,0,1943,1997,98070,47.4728,-122.497,1494,43583
3882300100,20141201T000000,490000,3,1.75,1600,16510,1.0,0,0,3,8,1600,0,1984,0,98052,47.6601,-122.135,1510,10407
955000060,20140930T000000,462500,2,2.0,1690,4200,2.0,0,0,3,7,1690,0,1906,0,98112,47.621,-122.303,1540,4200
5538300460,20141210T000000,465000,5,1.5,1830,9000,1.0,0,2,3,7,1030,800,1955,0,98155,47.7488,-122.292,2610,11175
3905100070,20150203T000000,467000,3,2.5,1530,3984,2.0,0,0,3,8,1530,0,1995,0,98029,47.569,-122.007,1720,4005
4039500390,20141017T000000,465000,3,2.25,1920,7300,1.0,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700
7844200415,20140702T000000,489000,3,3.0,3700,10375,2.0,0,0,3,9,3700,0,1982,0,98188,47.4286,-122.291,2130,9132
7291700065,20150326T000000,455000,4,1.5,1880,11400,1.0,0,0,3,7,1280,600,1955,0,98177,47.7718,-122.381,1880,11400
927200380,20150420T000000,465000,4,2.5,2090,12833,1.0,0,0,3,7,1220,870,1969,0,98034,47.7266,-122.175,1740,11200
3880900236,20140822T000000,455000,2,1.5,910,966,2.0,0,0,3,8,820,90,2006,0,98119,47.627,-122.361,2740,6400
9560800040,20140716T000000,485000,3,2.5,1800,11034,2.0,0,0,4,8,1800,0,1987,0,98072,47.7558,-122.142,1940,8900
3404700080,20141112T000000,476800,3,1.75,1900,43700,1.5,0,0,4,6,1900,0,1919,0,98052,47.7265,-122.136,2070,43995
324000530,20150323T000000,459000,3,1.0,1320,5000,1.5,0,0,3,7,1320,0,1912,0,98116,47.5711,-122.386,1320,4179
1441000090,20141126T000000,485000,4,3.5,3273,5115,2.0,0,0,3,8,2671,602,2014,0,98055,47.4477,-122.204,2996,5100
5014000215,20140818T000000,454000,2,1.0,880,6731,1.0,0,0,4,7,880,0,1950,0,98116,47.5694,-122.395,1240,6731
1324300018,20141121T000000,476000,2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1999,0,98103,47.6543,-122.356,1140,1267
6139800640,20150224T000000,490000,3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900
8121200970,20141118T000000,475000,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,98052,47.7219,-122.109,1970,8248
8122600145,20140521T000000,452000,4,2.0,1660,6150,1.0,0,0,3,6,850,810,1945,0,98126,47.5371,-122.368,1110,6250
8665050220,20141021T000000,459000,3,2.5,1780,4000,2.0,0,0,4,8,1780,0,1995,0,98029,47.5677,-122.003,1730,4000
6071800410,20141201T000000,500000,3,1.5,2220,8994,1.0,0,0,4,8,1110,1110,1962,0,98006,47.5473,-122.172,2220,8994
7214800430,20150305T000000,475000,3,3.0,2540,18900,1.0,0,0,3,7,1580,960,1978,0,98072,47.754,-122.144,2270,16000
2591760070,20140603T000000,503000,3,2.5,2190,4882,2.0,0,0,3,9,2190,0,1999,0,98155,47.7641,-122.306,2190,7055
1193000025,20140903T000000,495000,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,1937,0,98199,47.6497,-122.393,2070,6250
9475200030,20140616T000000,499000,3,1.75,1750,12325,1.0,0,0,4,7,1470,280,1968,0,98052,47.6832,-122.118,1820,9750
